,股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
1246,002706,良信股份,1.03,13.77,13.88,13.54,13.63,0.14,0.38,0.99,33.23,31038,42666182.24,13.63,15465431525,11112343278,0.002706,深A,2022-12-14 13:01:15,2022-12-14
1247,600730,中国高科,1.03,6.89,6.98,6.8,6.8,0.07,1.66,0.75,354.69,97145,67040154.0,6.82,4042059854,4042059854,1.600730,沪A,2022-12-14 13:01:15,2022-12-14
1248,601069,西部黄金,1.03,12.8,12.94,12.75,12.84,0.13,0.55,1.52,133.58,34853,44740107.0,12.67,11845495501,8140800000,1.601069,沪A,2022-12-14 13:01:12,2022-12-14
1249,000615,奥园美谷,1.02,6.9,6.98,6.66,6.7,0.07,2.33,0.87,-43.69,181950,124395951.35,6.83,5390144201,5380205427,0.000615,深A,2022-12-14 13:01:15,2022-12-14
1250,000851,高鸿股份,1.02,4.93,4.95,4.88,4.88,0.05,0.88,0.67,20.32,96641,47511665.4,4.88,5742228445,5411540787,0.000851,深A,2022-12-14 13:01:15,2022-12-14
1251,300571,平治信息,1.02,30.58,30.61,30.27,30.55,0.31,0.67,1.01,17.12,7740,23546828.0,30.27,4266775231,3534780853,0.300571,深A,2022-12-14 13:01:12,2022-12-14
1252,300330,*ST计通,1.02,5.92,6.0,5.87,5.99,0.06,0.92,0.58,-31.92,15376,9127199.0,5.86,1005917786,994291108,0.300330,深A,2022-12-14 13:01:09,2022-12-14
1253,600985,淮北矿业,1.02,13.82,13.92,13.64,13.69,0.14,0.29,0.96,4.93,71306,98160652.0,13.68,34287916484,34287916484,1.600985,沪A,2022-12-14 13:01:17,2022-12-14
1254,603511,爱慕股份,1.02,16.79,16.83,16.48,16.63,0.17,0.73,0.78,29.15,3977,6626536.0,16.62,6716167900,914011132,1.603511,沪A,2022-12-14 13:01:15,2022-12-14
1255,300426,唐德影视,1.02,6.92,7.05,6.68,6.69,0.07,1.69,2.53,-28.16,66888,45680195.6,6.85,2830311832,2746848453,0.300426,深A,2022-12-14 13:01:12,2022-12-14
1256,000403,派林生物,1.02,22.74,23.35,22.23,22.6,0.23,4.18,4.45,35.73,251981,574399822.03,22.51,16653868697,13716198158,0.000403,深A,2022-12-14 13:01:15,2022-12-14
1257,601231,环旭电子,1.02,16.82,17.06,16.68,16.85,0.17,0.15,0.52,12.8,33214,56077025.0,16.65,37062967270,36626656941,1.601231,沪A,2022-12-14 13:01:15,2022-12-14
1258,603303,得邦照明,1.02,18.8,19.11,18.6,18.78,0.19,0.16,0.66,30.56,7773,14724421.0,18.61,8966558010,8966558010,1.603303,沪A,2022-12-14 13:01:08,2022-12-14
1259,600356,恒丰纸业,1.02,7.92,7.98,7.78,7.78,0.08,0.66,1.74,18.75,19568,15476425.0,7.84,2365952514,2365952514,1.600356,沪A,2022-12-14 13:01:17,2022-12-14
1260,002291,遥望科技,1.02,14.86,15.09,14.62,14.69,0.15,0.59,0.67,49.42,49356,73687165.0,14.71,13540886731,12522111656,0.002291,深A,2022-12-14 13:01:15,2022-12-14
1261,688137,近岸蛋白,1.02,87.18,90.88,86.36,87.42,0.88,7.49,1.16,50.92,12179,107403172.0,86.3,6117894772,1417900664,1.688137,沪A,2022-12-14 13:01:16,2022-12-14
1262,000807,云铝股份,1.02,11.91,12.22,11.79,11.8,0.12,0.9,0.72,8.23,282073,337858187.99,11.79,41303372694,37130815171,0.000807,深A,2022-12-14 13:01:15,2022-12-14
1263,601168,西部矿业,1.02,10.92,11.09,10.84,10.86,0.11,0.96,1.15,8.15,229733,252271644.0,10.81,26022360000,26022360000,1.601168,沪A,2022-12-14 13:01:12,2022-12-14
1264,688318,财富趋势,1.01,88.6,89.39,87.41,88.74,0.89,0.88,0.9,92.8,2539,22406170.0,87.71,8269746800,2553160063,1.688318,沪A,2022-12-14 13:01:15,2022-12-14
1265,301328,维峰电子,1.01,85.64,87.39,84.3,86.0,0.86,3.59,0.73,57.47,5933,50941931.69,84.78,6274191593,1413981658,0.301328,深A,2022-12-14 13:01:15,2022-12-14
1266,300773,拉卡拉,1.01,14.94,15.02,14.73,14.79,0.15,0.69,0.84,21.64,52627,78313660.76,14.79,11952298800,11315462625,0.300773,深A,2022-12-14 13:01:15,2022-12-14
1267,600114,东睦股份,1.01,8.97,9.03,8.87,8.9,0.09,0.42,0.59,44.17,25990,23255299.0,8.88,5528959789,5528959789,1.600114,沪A,2022-12-14 13:01:16,2022-12-14
1268,603978,深圳新星,1.01,19.95,20.09,19.71,19.75,0.2,0.39,1.14,115.31,6553,13058450.0,19.75,3310543319,3310543319,1.603978,沪A,2022-12-14 13:01:07,2022-12-14
1269,601028,玉龙股份,1.01,24.95,25.21,24.82,24.89,0.25,0.37,1.06,105.38,29237,73111915.0,24.7,19536492712,19536492712,1.601028,沪A,2022-12-14 13:01:15,2022-12-14
1270,300589,江龙船艇,1.01,10.98,11.03,10.88,10.88,0.11,0.73,0.83,340.91,16144,17715520.28,10.87,4146794596,2414139913,0.300589,深A,2022-12-14 13:01:15,2022-12-14
1271,600325,华发股份,1.01,10.0,10.07,9.77,9.9,0.1,0.79,0.66,7.52,167058,165684566.0,9.9,21171611160,21171521160,1.600325,沪A,2022-12-14 13:01:16,2022-12-14
1272,000971,ST高升,1.01,2.0,2.01,1.96,1.99,0.02,0.27,0.83,-6.5,22673,4492791.0,1.98,2097180252,1685662818,0.000971,深A,2022-12-14 13:01:15,2022-12-14
1273,301186,超达装备,1.01,28.02,28.05,27.74,27.86,0.28,0.78,0.61,34.55,1423,3972047.0,27.74,2038702192,509964000,0.301186,深A,2022-12-14 13:01:15,2022-12-14
1274,300386,飞天诚信,1.01,10.01,10.06,9.96,9.96,0.1,0.58,0.76,-66.69,14141,14167908.0,9.91,4184620440,2424480559,0.300386,深A,2022-12-14 13:01:15,2022-12-14
1275,002811,郑中设计,1.01,8.03,8.07,7.89,7.97,0.08,0.39,0.98,-33.14,9718,7771310.0,7.95,2184502062,1984930424,0.002811,深A,2022-12-14 13:01:09,2022-12-14
1276,600233,圆通速递,1.01,21.09,21.25,20.71,20.72,0.21,0.25,0.64,19.64,85351,179700525.0,20.88,72563354329,72563354329,1.600233,沪A,2022-12-14 13:01:16,2022-12-14
1277,300230,永利股份,1.01,4.02,4.06,4.0,4.02,0.04,0.5,1.06,12.04,31880,12855924.0,3.98,3281148285,2543916698,0.300230,深A,2022-12-14 13:01:15,2022-12-14
1278,301185,鸥玛软件,1.0,16.09,16.25,15.94,15.94,0.16,0.53,1.01,51.65,5638,9071607.0,15.93,2468489184,1708012325,0.301185,深A,2022-12-14 13:01:15,2022-12-14
1279,603586,金麒麟,1.0,14.09,14.17,13.97,14.08,0.14,0.24,0.69,16.47,4706,6617387.0,13.95,2762383670,2762383670,1.603586,沪A,2022-12-14 13:01:08,2022-12-14
1280,300597,吉大通信,1.0,8.07,8.1,7.99,8.0,0.08,0.57,1.1,83.82,12606,10147074.0,7.99,2199640142,1797577490,0.300597,深A,2022-12-14 13:01:15,2022-12-14
1281,002970,锐明技术,1.0,21.28,21.35,21.1,21.15,0.21,0.63,0.81,-32.64,5308,11266631.0,21.07,3681354880,1790562572,0.002970,深A,2022-12-14 13:01:12,2022-12-14
1282,600071,凤凰光学,0.99,23.35,23.69,23.21,23.47,0.23,0.91,0.64,-511.95,25716,60232233.0,23.12,6574750308,6574750308,1.600071,沪A,2022-12-14 13:01:15,2022-12-14
1283,300075,数字政通,0.99,18.29,18.49,18.05,18.06,0.18,1.97,0.84,39.06,81795,149730974.0,18.11,9285765418,7576470707,0.300075,深A,2022-12-14 13:01:15,2022-12-14
1284,301330,熵基科技,0.99,36.65,36.99,36.3,36.58,0.36,2.02,0.65,30.42,6710,24637344.0,36.29,5442233669,1218710539,0.301330,深A,2022-12-14 13:01:12,2022-12-14
1285,603488,展鹏科技,0.99,7.13,7.16,7.0,7.07,0.07,0.45,2.47,35.82,13204,9350230.0,7.06,2081891837,2081891837,1.603488,沪A,2022-12-14 13:00:55,2022-12-14
1286,300478,杭州高新,0.99,10.19,10.21,10.0,10.09,0.1,0.33,0.62,-119.55,4087,4152514.0,10.09,1311942120,1263913084,0.300478,深A,2022-12-14 13:01:12,2022-12-14
1287,300220,金运激光,0.99,11.21,11.28,11.1,11.15,0.11,0.51,1.04,-48.42,7661,8584331.0,11.1,1694952000,1692926891,0.300220,深A,2022-12-14 13:01:03,2022-12-14
1288,688107,安路科技-U,0.99,63.35,65.97,62.75,64.03,0.62,0.37,1.15,308.55,6999,44682401.0,62.73,25346335000,12037321776,1.688107,沪A,2022-12-14 13:01:17,2022-12-14
1289,300213,佳讯飞鸿,0.99,5.11,5.12,5.06,5.07,0.05,0.4,1.06,91.29,21981,11190644.0,5.06,3033901862,2814170820,0.300213,深A,2022-12-14 13:01:15,2022-12-14
1290,002848,高斯贝尔,0.99,10.23,10.32,10.13,10.13,0.1,2.35,1.9,43.26,37796,38747796.0,10.13,1709944500,1644740976,0.002848,深A,2022-12-14 13:01:15,2022-12-14
1291,002816,和科达,0.99,14.34,14.45,14.12,14.15,0.14,1.1,0.98,-31.08,10804,15489792.7,14.2,1434000000,1412610628,0.002816,深A,2022-12-14 13:00:57,2022-12-14
1292,300134,大富科技,0.98,8.21,8.26,8.11,8.15,0.08,0.26,0.82,62.6,18561,15218372.0,8.13,6301158629,5848951829,0.300134,深A,2022-12-14 13:01:15,2022-12-14
1293,603636,南威软件,0.98,14.39,14.67,14.19,14.2,0.14,1.66,0.85,-185.45,97809,141155750.0,14.25,8501519587,8501519587,1.603636,沪A,2022-12-14 13:01:15,2022-12-14
1294,601998,中信银行,0.98,5.14,5.16,5.04,5.1,0.05,0.06,1.04,4.0,203596,104118463.0,5.09,251525096397,175030778695,1.601998,沪A,2022-12-14 13:01:17,2022-12-14
1295,300717,华信新材,0.98,15.44,15.64,15.33,15.37,0.15,0.45,0.91,34.47,4543,7036752.68,15.29,1586846000,1572616496,0.300717,深A,2022-12-14 13:01:15,2022-12-14
1296,002003,伟星股份,0.98,10.31,10.33,10.2,10.26,0.1,0.17,0.4,15.42,14497,14875895.97,10.21,10693589282,8784402917,0.002003,深A,2022-12-14 13:01:09,2022-12-14
1297,300608,思特奇,0.98,8.26,8.34,8.18,8.2,0.08,0.84,0.84,-26.09,16517,13645230.85,8.18,2078556708,1615279716,0.300608,深A,2022-12-14 13:01:15,2022-12-14
1298,300591,万里马,0.98,5.17,5.21,5.08,5.1,0.05,1.32,0.81,-136.71,40767,21041184.0,5.12,2097333427,1592384051,0.300591,深A,2022-12-14 13:01:15,2022-12-14
1299,600893,航发动力,0.98,43.43,43.8,43.0,43.01,0.42,0.3,0.83,89.67,73864,321305451.0,43.01,115766757756,107271224234,1.600893,沪A,2022-12-14 13:01:16,2022-12-14
1300,301223,中荣股份,0.98,20.7,20.74,20.5,20.51,0.2,1.79,1.4,19.38,8216,16919731.49,20.5,3997740492,948293248,0.301223,深A,2022-12-14 13:01:12,2022-12-14
1301,000722,湖南发展,0.97,14.52,14.6,14.18,14.28,0.14,2.0,0.82,56.65,92895,134090418.41,14.38,6739578255,6739578255,0.000722,深A,2022-12-14 13:01:15,2022-12-14
1302,002213,大为股份,0.97,16.6,17.11,16.46,17.11,0.16,2.43,1.17,199.39,50017,83566413.5,16.44,3419600000,3419600000,0.002213,深A,2022-12-14 13:01:12,2022-12-14
1303,000917,电广传媒,0.97,5.19,5.2,5.12,5.13,0.05,0.45,1.2,65.97,63245,32656048.93,5.14,7357117394,7355770662,0.000917,深A,2022-12-14 13:01:15,2022-12-14
1304,000417,合肥百货,0.97,5.19,5.26,5.06,5.07,0.05,1.4,1.34,15.29,109356,56671931.8,5.14,4047598998,4043152471,0.000417,深A,2022-12-14 13:01:12,2022-12-14
1305,300598,诚迈科技,0.97,53.0,54.05,52.61,52.61,0.51,1.71,1.19,-55.54,27412,146350141.25,52.49,8485410081,8484014909,0.300598,深A,2022-12-14 13:01:15,2022-12-14
1306,603269,海鸥股份,0.97,13.52,13.68,13.32,13.4,0.13,1.2,1.17,28.9,13537,18335500.0,13.39,1521255068,1521255068,1.603269,沪A,2022-12-14 13:01:08,2022-12-14
1307,002577,雷柏科技,0.97,12.48,12.59,12.35,12.37,0.12,0.53,1.34,57.81,14942,18616563.0,12.36,3530342400,3530155200,0.002577,深A,2022-12-14 13:01:15,2022-12-14
1308,300842,帝科股份,0.97,50.99,51.65,50.5,50.77,0.49,1.62,0.93,270.28,11259,57583736.7,50.5,5099000000,3544374762,0.300842,深A,2022-12-14 13:01:15,2022-12-14
1309,600362,江西铜业,0.97,17.73,17.88,17.62,17.62,0.17,0.32,0.84,9.74,67044,119030039.0,17.56,61394192351,36794136491,1.600362,沪A,2022-12-14 13:01:16,2022-12-14
1310,300320,海达股份,0.97,10.44,10.53,10.25,10.34,0.1,0.49,0.63,52.59,24098,25192573.92,10.34,6276884954,5172746733,0.300320,深A,2022-12-14 13:01:12,2022-12-14
1311,601969,海南矿业,0.97,7.31,7.36,7.2,7.22,0.07,0.43,0.84,18.66,86363,63139706.0,7.24,14872171089,14778639639,1.601969,沪A,2022-12-14 13:01:16,2022-12-14
1312,688079,美迪凯,0.97,9.4,9.53,9.35,9.38,0.09,0.57,1.6,321.47,9897,9336444.0,9.31,3772533340,1636571029,1.688079,沪A,2022-12-14 13:01:16,2022-12-14
1313,002322,理工能科,0.97,9.4,9.41,9.31,9.37,0.09,0.49,0.72,21.65,17524,16405803.52,9.31,3563990918,3383244983,0.002322,深A,2022-12-14 13:01:15,2022-12-14
1314,300283,温州宏丰,0.97,5.23,5.25,5.2,5.23,0.05,0.63,1.15,103.03,18622,9729515.94,5.18,2285982646,1541560162,0.300283,深A,2022-12-14 13:01:15,2022-12-14
1315,300292,吴通控股,0.96,3.14,3.15,3.11,3.11,0.03,0.61,0.56,151.57,68470,21401402.0,3.11,4213142018,3504066713,0.300292,深A,2022-12-14 13:01:09,2022-12-14
1316,300211,亿通科技,0.96,7.33,7.34,7.26,7.26,0.07,0.18,0.59,67.26,5361,3920161.0,7.26,2218614882,2176837210,0.300211,深A,2022-12-14 13:01:15,2022-12-14
1317,002334,英威腾,0.96,8.39,8.48,8.23,8.23,0.08,1.74,0.58,30.39,119730,100188932.36,8.31,6563386336,5758838763,0.002334,深A,2022-12-14 13:01:09,2022-12-14
1318,600182,S*ST佳通,0.96,14.69,14.75,14.43,14.69,0.14,0.26,0.27,204.72,4366,6369533.0,14.55,4994600000,2497300000,1.600182,沪A,2022-12-14 13:01:16,2022-12-14
1319,300369,绿盟科技,0.96,10.5,10.61,10.33,10.41,0.1,0.61,0.81,-24.76,44581,46779601.82,10.4,8385136337,7713001296,0.300369,深A,2022-12-14 13:01:15,2022-12-14
1320,000727,冠捷科技,0.96,2.1,2.11,2.08,2.08,0.02,0.3,0.76,-57.09,102490,21504507.15,2.08,9512090658,7180366519,0.000727,深A,2022-12-14 13:01:15,2022-12-14
1321,603848,好太太,0.96,12.61,12.68,12.37,12.37,0.12,0.16,1.07,22.01,6613,8291165.0,12.49,5056610000,5056610000,1.603848,沪A,2022-12-14 13:01:12,2022-12-14
1322,600506,香梨股份,0.96,11.56,11.69,11.37,11.54,0.11,1.75,0.65,-14.29,25797,29770135.0,11.45,1707491452,1707491452,1.600506,沪A,2022-12-14 13:01:17,2022-12-14
1323,001331,胜通能源,0.96,33.65,33.89,33.08,33.08,0.32,4.43,0.78,20.2,13303,44424872.7,33.33,4038000000,1009500000,0.001331,深A,2022-12-14 13:01:12,2022-12-14
1324,600843,上工申贝,0.96,5.26,5.27,5.19,5.19,0.05,0.29,1.01,31.61,13666,7177768.0,5.21,3751255685,2468111560,1.600843,沪A,2022-12-14 13:01:09,2022-12-14
1325,301023,江南奕帆,0.96,38.94,39.22,38.57,38.57,0.37,0.44,0.63,25.25,1026,4000393.5,38.57,2180649735,900302535,0.301023,深A,2022-12-14 13:01:12,2022-12-14
1326,300059,东方财富,0.96,20.0,20.07,19.8,19.9,0.19,0.58,0.71,30.06,642872,1282194492.04,19.81,264283250880,221773421580,0.300059,深A,2022-12-14 13:01:15,2022-12-14
1327,300625,三雄极光,0.96,11.59,11.65,11.45,11.45,0.11,0.41,1.14,26.97,5670,6569243.0,11.48,3244168490,1596253635,0.300625,深A,2022-12-14 13:01:15,2022-12-14
1328,301055,张小泉,0.96,14.76,14.83,14.46,14.5,0.14,2.46,3.06,42.09,14352,21094184.0,14.62,2302560000,862722000,0.301055,深A,2022-12-14 13:01:09,2022-12-14
1329,600990,四创电子,0.96,31.68,32.13,31.43,31.54,0.3,0.46,0.72,-99.43,9559,30464447.0,31.38,6698074743,6555632466,1.600990,沪A,2022-12-14 13:01:17,2022-12-14
1330,002718,友邦吊顶,0.96,15.84,15.94,15.54,15.7,0.15,0.99,1.56,16.55,6108,9660380.0,15.69,2082133611,974328078,0.002718,深A,2022-12-14 13:01:15,2022-12-14
1331,002194,武汉凡谷,0.96,9.51,9.59,9.45,9.51,0.09,1.23,0.73,19.45,62397,59401668.08,9.42,6499545840,4809489076,0.002194,深A,2022-12-14 13:01:15,2022-12-14
1332,688588,凌志软件,0.95,10.61,10.7,10.51,10.53,0.1,0.31,0.7,40.56,7877,8373611.0,10.51,4244106132,2693892369,1.688588,沪A,2022-12-14 13:01:16,2022-12-14
1333,600228,返利科技,0.95,7.43,7.43,7.3,7.38,0.07,0.32,0.42,96.22,7703,5671150.0,7.36,6116873847,1793007600,1.600228,沪A,2022-12-14 13:01:12,2022-12-14
1334,300648,星云股份,0.95,38.24,38.5,37.44,37.44,0.36,1.09,0.44,-305.69,10316,39362492.33,37.88,5651256183,3615666912,0.300648,深A,2022-12-14 13:01:12,2022-12-14
1335,688159,有方科技,0.95,15.99,16.18,15.9,15.99,0.15,0.63,0.95,-45.3,4070,6532574.0,15.84,1465955125,1040981636,1.688159,沪A,2022-12-14 13:00:50,2022-12-14
1336,600130,波导股份,0.95,4.27,4.34,4.24,4.27,0.04,2.27,0.8,177.61,174558,74950953.0,4.23,3279360000,3279360000,1.600130,沪A,2022-12-14 13:01:16,2022-12-14
1337,688118,普元信息,0.94,20.31,20.73,20.11,20.28,0.19,0.44,0.82,-51.25,4245,8661553.0,20.12,1937574000,1937574000,1.688118,沪A,2022-12-14 13:01:11,2022-12-14
1338,601838,成都银行,0.94,14.98,14.98,14.66,14.77,0.14,0.16,0.58,6.13,60259,89001021.0,14.84,55192326036,55037612237,1.601838,沪A,2022-12-14 13:01:15,2022-12-14
1339,603290,斯达半导,0.94,332.23,339.88,330.99,337.0,3.1,0.94,1.44,72.1,8411,282038778.0,329.13,56733101131,29808262318,1.603290,沪A,2022-12-14 13:01:14,2022-12-14
1340,300196,长海股份,0.94,15.03,15.07,14.87,14.92,0.14,0.62,0.87,7.65,15324,22982603.0,14.89,6142995573,3695592662,0.300196,深A,2022-12-14 13:01:15,2022-12-14
1341,003009,中天火箭,0.94,41.89,41.89,41.57,41.57,0.39,0.81,0.55,45.06,3569,14887209.0,41.5,6509383992,1843690621,0.003009,深A,2022-12-14 13:01:12,2022-12-14
1342,300389,艾比森,0.94,9.67,9.84,9.62,9.78,0.09,1.42,1.75,22.97,24248,23624702.0,9.58,3481143653,1652686326,0.300389,深A,2022-12-14 13:01:15,2022-12-14
1343,603803,瑞斯康达,0.94,6.46,6.5,6.37,6.39,0.06,0.39,1.05,45.86,16546,10666727.0,6.4,2804774098,2720018898,1.603803,沪A,2022-12-14 13:01:16,2022-12-14
1344,688365,光云科技,0.94,8.62,8.68,8.48,8.48,0.08,0.54,0.78,-23.19,9193,7901491.0,8.54,3456620000,1468095646,1.688365,沪A,2022-12-14 13:01:10,2022-12-14
1345,600873,梅花生物,0.94,10.79,10.95,10.66,10.73,0.1,0.7,0.74,7.15,212887,230637475.0,10.69,32828202173,32828202173,1.600873,沪A,2022-12-14 13:01:15,2022-12-14
1346,300939,秋田微,0.93,30.31,30.78,30.04,30.04,0.28,2.2,2.37,20.61,14505,44274393.88,30.03,3637200000,1997186520,0.300939,深A,2022-12-14 13:01:15,2022-12-14
1347,301138,华研精机,0.93,26.0,26.07,25.62,25.73,0.24,1.24,1.22,40.93,3724,9651018.0,25.76,3120000000,780000000,0.301138,深A,2022-12-14 13:01:09,2022-12-14
1348,300588,熙菱信息,0.93,9.76,9.84,9.61,9.66,0.09,1.01,0.8,-29.26,13771,13419120.0,9.67,1877541253,1331147173,0.300588,深A,2022-12-14 13:01:12,2022-12-14
1349,002319,乐通股份,0.93,13.02,13.05,12.87,12.98,0.12,0.62,0.94,-122.13,12432,16131475.0,12.9,2604000000,2604000000,0.002319,深A,2022-12-14 13:01:09,2022-12-14
1350,600570,恒生电子,0.93,39.15,39.29,38.4,38.81,0.36,0.28,0.72,4853.99,53801,209462091.0,38.79,74385252204,74385252204,1.600570,沪A,2022-12-14 13:01:17,2022-12-14
1351,002006,精功科技,0.93,26.13,26.49,25.81,25.88,0.24,0.23,0.47,56.79,10543,27623149.0,25.89,11893330800,11893330800,0.002006,深A,2022-12-14 13:01:03,2022-12-14
1352,600685,中船防务,0.93,21.78,21.86,21.43,21.47,0.2,0.37,0.79,972.3,30030,65264330.0,21.58,30786168913,17890858242,1.600685,沪A,2022-12-14 13:01:16,2022-12-14
1353,300581,晨曦航空,0.93,18.52,18.67,18.31,18.31,0.17,0.47,0.65,1297.22,14380,26689521.28,18.35,5992958121,5725791360,0.300581,深A,2022-12-14 13:01:06,2022-12-14
1354,300459,汤姆猫,0.93,3.27,3.28,3.23,3.23,0.03,1.04,1.16,21.54,311938,101489541.32,3.24,11496701771,9812561090,0.300459,深A,2022-12-14 13:01:15,2022-12-14
1355,002965,祥鑫科技,0.93,47.96,49.44,46.68,47.05,0.44,5.94,1.26,38.18,63921,308925174.84,47.52,8550694302,5160258838,0.002965,深A,2022-12-14 13:01:15,2022-12-14
1356,300549,优德精密,0.92,13.11,13.3,12.94,12.95,0.12,0.3,1.15,67.05,3025,3968417.0,12.99,1748087400,1324826789,0.300549,深A,2022-12-14 13:01:09,2022-12-14
1357,688312,燕麦科技,0.92,16.43,16.53,16.29,16.38,0.15,0.32,0.84,27.11,2234,3663737.0,16.28,2379861446,1141829516,1.688312,沪A,2022-12-14 13:01:04,2022-12-14
1358,603959,百利科技,0.92,12.06,12.2,11.95,12.01,0.11,0.26,0.41,42.4,12857,15479207.0,11.95,5913005844,5913005844,1.603959,沪A,2022-12-14 13:01:16,2022-12-14
1359,688112,鼎阳科技,0.92,91.4,92.84,89.66,90.69,0.83,0.61,0.67,72.74,1806,16477576.0,90.57,9749336380,2704711725,1.688112,沪A,2022-12-14 13:01:14,2022-12-14
1360,300503,昊志机电,0.92,8.82,8.88,8.71,8.74,0.08,1.27,0.89,59.6,27739,24489827.0,8.74,2699562414,1919787836,0.300503,深A,2022-12-14 13:01:15,2022-12-14
1361,300278,华昌达,0.92,4.41,4.45,4.35,4.41,0.04,0.29,0.94,53.2,37265,16465663.0,4.37,6268843700,5700222604,0.300278,深A,2022-12-14 13:01:09,2022-12-14
1362,300383,光环新网,0.91,8.83,8.87,8.74,8.76,0.08,0.31,0.71,28.82,55733,49097664.48,8.75,15872744839,15727403904,0.300383,深A,2022-12-14 13:01:15,2022-12-14
1363,603329,上海雅仕,0.91,18.79,18.99,18.33,18.36,0.17,1.77,0.95,16.08,28034,52601981.0,18.62,2983028904,2983028904,1.603329,沪A,2022-12-14 13:01:16,2022-12-14
1364,688685,迈信林,0.91,23.22,23.8,22.86,22.97,0.21,2.16,0.96,72.72,11901,27747091.0,23.01,2597544008,1282169715,1.688685,沪A,2022-12-14 13:01:16,2022-12-14
1365,605488,福莱新材,0.91,14.43,14.47,14.25,14.32,0.13,0.88,1.75,32.08,3825,5499755.0,14.3,2550710653,627705000,1.605488,沪A,2022-12-14 13:00:52,2022-12-14
1366,002356,赫美集团,0.91,5.55,5.64,5.42,5.46,0.05,0.27,0.77,-123.34,35537,19713994.8,5.5,7277462592,7273352056,0.002356,深A,2022-12-14 13:00:21,2022-12-14
1367,301085,亚康股份,0.91,30.02,30.36,29.59,30.03,0.27,1.03,1.11,23.96,3285,9859175.99,29.75,2401600000,955273114,0.301085,深A,2022-12-14 13:01:15,2022-12-14
1368,002177,*ST御银,0.91,3.34,3.36,3.3,3.3,0.03,1.02,0.64,36.49,77350,25725200.16,3.31,2542378922,2542378922,0.002177,深A,2022-12-14 13:01:09,2022-12-14
1369,300600,国瑞科技,0.91,7.8,7.85,7.72,7.74,0.07,0.34,0.8,-53.1,8386,6535377.0,7.73,2295028944,1907365676,0.300600,深A,2022-12-14 13:01:09,2022-12-14
1370,603937,丽岛新材,0.91,12.26,12.27,12.09,12.19,0.11,0.32,0.51,23.19,6713,8208438.0,12.15,2560868800,2560868800,1.603937,沪A,2022-12-14 13:01:15,2022-12-14
1371,600176,中国巨石,0.9,14.5,14.74,14.31,14.37,0.13,0.26,1.04,7.89,104777,152772451.0,14.37,58045482556,58045482556,1.600176,沪A,2022-12-14 13:01:15,2022-12-14
1372,688351,微电生理-U,0.9,24.56,24.73,23.6,24.26,0.22,1.84,0.53,3200.83,11499,27907272.0,24.34,11557936000,1534242840,1.688351,沪A,2022-12-14 13:01:16,2022-12-14
1373,603227,雪峰科技,0.9,8.96,9.07,8.83,8.85,0.08,0.71,0.74,13.16,46573,41672734.0,8.88,6492147200,5901952000,1.603227,沪A,2022-12-14 13:01:14,2022-12-14
1374,300344,立方数科,0.9,4.48,4.53,4.4,4.45,0.04,0.73,0.99,-25.36,35607,15913366.8,4.44,2874844744,2195719752,0.300344,深A,2022-12-14 13:01:15,2022-12-14
1375,000676,智度股份,0.9,5.6,5.62,5.51,5.55,0.05,0.54,0.93,45.1,67871,37808086.85,5.55,7148439043,7067618331,0.000676,深A,2022-12-14 13:01:12,2022-12-14
1376,600361,华联综超,0.9,6.73,6.77,6.64,6.67,0.06,0.34,1.02,-119.69,22686,15239897.0,6.67,26944218598,4480887288,1.600361,沪A,2022-12-14 13:01:15,2022-12-14
1377,603822,嘉澳环保,0.9,39.38,39.75,38.88,39.18,0.35,0.49,0.86,63.17,3734,14668699.0,39.03,3048308571,3025403391,1.603822,沪A,2022-12-14 13:01:16,2022-12-14
1378,001234,泰慕士,0.9,27.02,27.48,26.72,26.75,0.24,5.12,1.28,30.11,13642,36977461.0,26.78,2882134234,720534234,0.001234,深A,2022-12-14 13:01:12,2022-12-14
1379,300946,恒而达,0.9,30.4,30.79,30.21,30.23,0.27,0.67,0.68,38.48,2303,7020064.4,30.13,3648182400,1038038400,0.300946,深A,2022-12-14 13:01:15,2022-12-14
1380,300363,博腾股份,0.9,41.67,43.3,40.97,42.31,0.37,2.56,2.55,10.81,127912,538012677.65,41.3,22742645099,20809890866,0.300363,深A,2022-12-14 13:01:15,2022-12-14
1381,600754,锦江酒店,0.9,58.59,59.26,57.58,58.1,0.52,0.35,0.75,1122.34,31545,184381836.0,58.07,62693881651,53553841651,1.600754,沪A,2022-12-14 13:01:12,2022-12-14
1382,300304,云意电气,0.89,4.51,4.52,4.47,4.49,0.04,0.25,0.54,28.96,21521,9671945.0,4.47,3930712229,3829623808,0.300304,深A,2022-12-14 13:01:15,2022-12-14
1383,600735,新华锦,0.89,6.78,6.87,6.65,6.71,0.06,1.35,1.4,43.44,56812,38642451.0,6.72,2907116325,2854492785,1.600735,沪A,2022-12-14 13:01:13,2022-12-14
